AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Pennsylvania,All,2018-19,25,5.6,0,136,"2,410",95.5%
State,Pennsylvania,All,2018-19,26,5.2,0,127,"2,420",95.9%
State,Pennsylvania,All,2018-19,27,4.8,0,116,"2,427",96.2%
State,Pennsylvania,All,2018-19,28,4.5,1,104,"2,349",93.1%
State,Pennsylvania,All,2018-19,29,5.2,0,124,"2,400",95.2%
State,Pennsylvania,All,2018-19,30,4.4,0,105,"2,391",94.8%
State,Pennsylvania,All,2018-19,31,5.1,0,121,"2,358",93.5%
State,Pennsylvania,All,2018-19,32,5.1,0,122,"2,379",94.3%
State,Pennsylvania,All,2018-19,33,4.9,0,116,"2,346",93%
State,Pennsylvania,All,2018-19,34,4.1,0,97,"2,355",93.4%
State,Pennsylvania,All,2018-19,35,5.2,1,121,"2,351",93.2%
State,Pennsylvania,All,2018-19,36,4.5,1,104,"2,354",93.3%
State,Pennsylvania,All,2018-19,37,4.4,0,104,"2,355",93.4%
State,Pennsylvania,All,2018-19,38,4.7,0,112,"2,360",93.6%
State,Pennsylvania,All,2018-19,39,4.1,0,101,"2,434",96.5%
State,Rhode Island,All,2018-19,40,2.6,0,5,191,> 100%
State,Rhode Island,All,2018-19,41,6.2,0,11,177,93.3%
State,Rhode Island,All,2018-19,42,6.6,0,13,196,> 100%
State,Rhode Island,All,2018-19,43,6.9,0,13,188,99.1%
State,Rhode Island,All,2018-19,44,4.8,0,10,210,> 100%
State,Rhode Island,All,2018-19,45,5.8,1,9,173,91.2%
State,Rhode Island,All,2018-19,46,4.2,0,9,214,> 100%
State,Rhode Island,All,2018-19,47,7.6,0,13,171,90.1%
State,Rhode Island,All,2018-19,48,4.4,0,8,181,95.4%
State,Rhode Island,All,2018-19,49,6.3,1,13,222,> 100%
State,Rhode Island,All,2018-19,50,5.2,0,11,210,> 100%
State,Rhode Island,All,2018-19,51,6.6,0,14,211,> 100%
State,Rhode Island,All,2018-19,52,8,1,15,199,> 100%
State,Rhode Island,All,2018-19,1,8.9,0,17,192,> 100%
State,Rhode Island,All,2018-19,2,9.9,2,20,222,> 100%
State,Rhode Island,All,2018-19,3,7.3,1,16,232,> 100%
State,Rhode Island,All,2018-19,4,14.6,5,26,212,> 100%
State,Rhode Island,All,2018-19,5,10,3,19,219,> 100%
State,Rhode Island,All,2018-19,6,7.6,3,14,224,> 100%
State,Rhode Island,All,2018-19,7,10.6,6,15,199,> 100%
State,Rhode Island,All,2018-19,8,6.9,3,11,202,> 100%
State,Rhode Island,All,2018-19,9,7.7,4,11,194,> 100%
State,Rhode Island,All,2018-19,10,6.8,3,13,235,> 100%
State,Rhode Island,All,2018-19,11,8.1,1,17,222,> 100%
State,Rhode Island,All,2018-19,12,5.4,0,11,204,> 100%
State,Rhode Island,All,2018-19,13,3.1,3,3,191,> 100%
State,Rhode Island,All,2018-19,14,4.5,2,8,220,> 100%
State,Rhode Island,All,2018-19,15,5.6,0,11,198,> 100%
State,Rhode Island,All,2018-19,16,9.5,3,16,201,> 100%
State,Rhode Island,All,2018-19,17,7.4,1,11,162,85.4%
State,Rhode Island,All,2018-19,18,4.9,1,9,205,> 100%
State,Rhode Island,All,2018-19,19,5.8,1,10,189,99.6%
State,Rhode Island,All,2018-19,20,6.4,0,14,219,> 100%
State,Rhode Island,All,2018-19,21,6,0,11,182,95.9%
State,Rhode Island,All,2018-19,22,3.1,0,5,161,84.8%
State,Rhode Island,All,2018-19,23,8.2,0,16,196,> 100%
State,Rhode Island,All,2018-19,24,5.5,0,9,164,86.4%
State,Rhode Island,All,2018-19,25,4.5,1,8,198,> 100%
State,Rhode Island,All,2018-19,26,4.3,0,8,188,99.1%
State,Rhode Island,All,2018-19,27,4.6,0,9,194,> 100%
State,Rhode Island,All,2018-19,28,5.9,0,10,170,89.6%
State,Rhode Island,All,2018-19,29,9.1,0,17,186,98%
State,Rhode Island,All,2018-19,30,5.7,0,10,176,92.7%
State,Rhode Island,All,2018-19,31,5.1,0,9,178,93.8%
State,Rhode Island,All,2018-19,32,4.9,0,9,183,96.4%
State,Rhode Island,All,2018-19,33,6.9,0,12,174,91.7%
State,Rhode Island,All,2018-19,34,4.8,0,9,186,98%
State,Rhode Island,All,2018-19,35,5.6,0,11,196,> 100%
State,Rhode Island,All,2018-19,36,5.6,0,10,180,94.8%
State,Rhode Island,All,2018-19,37,6.2,0,12,195,> 100%
State,Rhode Island,All,2018-19,38,7.1,0,13,182,95.9%
State,Rhode Island,All,2018-19,39,8.9,0,18,202,> 100%
State,South Carolina,All,2018-19,40,6.6,0,62,939,> 100%
State,South Carolina,All,2018-19,41,6.3,0,57,907,> 100%
State,South Carolina,All,2018-19,42,5.7,1,53,953,> 100%
State,South Carolina,All,2018-19,43,5.9,0,54,918,> 100%
State,South Carolina,All,2018-19,44,5.2,1,49,970,> 100%
State,South Carolina,All,2018-19,45,4.6,0,44,954,> 100%
State,South Carolina,All,2018-19,46,5.1,1,50,"1,004",> 100%
State,South Carolina,All,2018-19,47,5.2,2,47,950,> 100%
State,South Carolina,All,2018-19,48,6.9,3,69,"1,040",> 100%
State,South Carolina,All,2018-19,49,6,0,59,988,> 100%
State,South Carolina,All,2018-19,50,6.5,3,66,"1,067",> 100%
State,South Carolina,All,2018-19,51,5.6,1,56,"1,022",> 100%
State,South Carolina,All,2018-19,52,6.3,0,62,991,> 100%
State,South Carolina,All,2018-19,1,7.5,2,74,"1,018",> 100%
State,South Carolina,All,2018-19,2,8,7,74,"1,014",> 100%
State,South Carolina,All,2018-19,3,8.3,5,83,"1,058",> 100%
State,South Carolina,All,2018-19,4,6.2,3,63,"1,059",> 100%
State,South Carolina,All,2018-19,5,6.7,8,61,"1,034",> 100%
State,South Carolina,All,2018-19,6,6.6,7,63,"1,067",> 100%
State,South Carolina,All,2018-19,7,9.1,18,74,"1,014",> 100%
State,South Carolina,All,2018-19,8,8.6,9,81,"1,052",> 100%
State,South Carolina,All,2018-19,9,6.4,12,50,967,> 100%
State,South Carolina,All,2018-19,10,6.8,10,59,"1,012",> 100%
State,South Carolina,All,2018-19,11,8.3,6,79,"1,024",> 100%
State,South Carolina,All,2018-19,12,7.6,12,69,"1,062",> 100%
State,South Carolina,All,2018-19,13,6.7,5,58,938,> 100%
State,South Carolina,All,2018-19,14,6.9,9,60,998,> 100%
State,South Carolina,All,2018-19,15,5.6,2,51,942,> 100%
State,South Carolina,All,2018-19,16,6.4,2,56,908,> 100%
State,South Carolina,All,2018-19,17,5.6,1,52,948,> 100%
State,South Carolina,All,2018-19,18,5.8,3,54,987,> 100%
State,South Carolina,All,2018-19,19,6,1,56,953,> 100%
State,South Carolina,All,2018-19,20,5.4,0,55,"1,011",> 100%
State,South Carolina,All,2018-19,21,5.9,1,57,978,> 100%
State,South Carolina,All,2018-19,22,5.1,1,49,971,> 100%
State,South Carolina,All,2018-19,23,5.8,0,54,931,> 100%
State,South Carolina,All,2018-19,24,4.9,0,48,988,> 100%
State,South Carolina,All,2018-19,25,4.6,0,45,984,> 100%
State,South Carolina,All,2018-19,26,5.6,0,50,893,99.4%
State,South Carolina,All,2018-19,27,5.3,0,51,955,> 100%
State,South Carolina,All,2018-19,28,4.8,1,40,858,95.5%
State,South Carolina,All,2018-19,29,5.4,0,50,925,> 100%
State,South Carolina,All,2018-19,30,4.9,0,45,925,> 100%
State,South Carolina,All,2018-19,31,4.9,0,43,884,98.4%
State,South Carolina,All,2018-19,32,4.2,0,42,992,> 100%
State,South Carolina,All,2018-19,33,5,0,44,878,97.7%
State,South Carolina,All,2018-19,34,5.1,0,47,930,> 100%
State,South Carolina,All,2018-19,35,4.8,1,43,915,> 100%
State,South Carolina,All,2018-19,36,4.4,0,41,935,> 100%
State,South Carolina,All,2018-19,37,4.6,0,42,923,> 100%
State,South Carolina,All,2018-19,38,5.1,0,48,938,> 100%
State,South Carolina,All,2018-19,39,4.8,0,46,963,> 100%
State,South Dakota,All,2018-19,40,7.9,0,12,151,> 100%
State,South Dakota,All,2018-19,41,5.8,0,10,171,> 100%
State,South Dakota,All,2018-19,42,6.9,0,12,173,> 100%
State,South Dakota,All,2018-19,43,9.2,0,14,153,> 100%
State,South Dakota,All,2018-19,44,12.3,0,20,163,> 100%
State,South Dakota,All,2018-19,45,7.7,0,11,142,97.1%
State,South Dakota,All,2018-19,46,11.3,0,14,124,84.8%
State,South Dakota,All,2018-19,47,11.4,1,19,175,> 100%
State,South Dakota,All,2018-19,48,7.7,0,12,156,> 100%
State,South Dakota,All,2018-19,49,6.2,0,9,146,99.9%
State,South Dakota,All,2018-19,50,8.3,0,11,132,90.3%
State,South Dakota,All,2018-19,51,11.8,0,19,161,> 100%
State,South Dakota,All,2018-19,52,6.2,0,10,162,> 100%
State,South Dakota,All,2018-19,1,6.4,0,11,172,> 100%
State,South Dakota,All,2018-19,2,10.8,1,16,158,> 100%
State,South Dakota,All,2018-19,3,11.3,0,17,150,> 100%
State,South Dakota,All,2018-19,4,15.2,2,22,158,> 100%
State,South Dakota,All,2018-19,5,9.6,2,16,188,> 100%
State,South Dakota,All,2018-19,6,12,2,16,150,> 100%
State,South Dakota,All,2018-19,7,11.4,7,14,185,> 100%
State,South Dakota,All,2018-19,8,14.5,6,17,159,> 100%
State,South Dakota,All,2018-19,9,10.8,4,14,166,> 100%
State,South Dakota,All,2018-19,10,7.7,4,9,169,> 100%
State,South Dakota,All,2018-19,11,10.9,3,16,174,> 100%
State,South Dakota,All,2018-19,12,10.9,0,18,165,> 100%
State,South Dakota,All,2018-19,13,8.7,0,13,149,> 100%
State,South Dakota,All,2018-19,14,4.6,0,8,173,> 100%
State,South Dakota,All,2018-19,15,13.9,1,21,158,> 100%
State,South Dakota,All,2018-19,16,7.5,1,13,186,> 100%
State,South Dakota,All,2018-19,17,10.7,3,13,149,> 100%
State,South Dakota,All,2018-19,18,6.2,0,11,177,> 100%
State,South Dakota,All,2018-19,19,7.3,2,10,165,> 100%
State,South Dakota,All,2018-19,20,0.7,0,1,135,92.3%
State,South Dakota,All,2018-19,21,6.9,0,11,160,> 100%
State,South Dakota,All,2018-19,22,8.1,0,12,149,> 100%
State,South Dakota,All,2018-19,23,3.9,0,6,152,> 100%
State,South Dakota,All,2018-19,24,4.8,0,7,145,99.2%
State,South Dakota,All,2018-19,25,7.8,0,12,153,> 100%
State,South Dakota,All,2018-19,26,6.3,0,10,159,> 100%
State,South Dakota,All,2018-19,27,4.1,0,6,148,> 100%
State,South Dakota,All,2018-19,28,6.1,0,9,147,> 100%
State,South Dakota,All,2018-19,29,4.1,0,5,121,82.8%
State,South Dakota,All,2018-19,30,4.4,0,6,136,93%
State,South Dakota,All,2018-19,31,6.1,0,10,165,> 100%
State,South Dakota,All,2018-19,32,6.3,0,10,159,> 100%
State,South Dakota,All,2018-19,33,7.1,0,11,156,> 100%
State,South Dakota,All,2018-19,34,9.7,0,17,176,> 100%
State,South Dakota,All,2018-19,35,5.9,0,9,152,> 100%
State,South Dakota,All,2018-19,36,6.7,0,11,163,> 100%
State,South Dakota,All,2018-19,37,6.9,0,9,131,89.6%
State,South Dakota,All,2018-19,38,6.3,0,10,159,> 100%
State,South Dakota,All,2018-19,39,4.5,0,7,157,> 100%
State,Tennessee,All,2018-19,40,7,0,88,"1,253",98.4%
State,Tennessee,All,2018-19,41,7.3,0,96,"1,323",> 100%
State,Tennessee,All,2018-19,42,6,1,74,"1,260",99%
State,Tennessee,All,2018-19,43,5.6,0,76,"1,358",> 100%
State,Tennessee,All,2018-19,44,5.8,2,74,"1,315",> 100%
State,Tennessee,All,2018-19,45,5.2,2,69,"1,354",> 100%
State,Tennessee,All,2018-19,46,6.7,3,91,"1,405",> 100%
State,Tennessee,All,2018-19,47,7,0,102,"1,455",> 100%
State,Tennessee,All,2018-19,48,6.4,1,90,"1,429",> 100%
State,Tennessee,All,2018-19,49,6.3,0,86,"1,370",> 100%
State,Tennessee,All,2018-19,50,7,1,105,"1,521",> 100%
State,Tennessee,All,2018-19,51,6.6,1,92,"1,407",> 100%
State,Tennessee,All,2018-19,52,7.6,6,98,"1,376",> 100%
State,Tennessee,All,2018-19,1,7.7,8,106,"1,475",> 100%
State,Tennessee,All,2018-19,2,8.5,8,113,"1,416",> 100%
State,Tennessee,All,2018-19,3,7,7,92,"1,415",> 100%
State,Tennessee,All,2018-19,4,6.3,6,83,"1,405",> 100%
State,Tennessee,All,2018-19,5,8.2,7,107,"1,395",> 100%
State,Tennessee,All,2018-19,6,7.6,7,104,"1,460",> 100%
State,Tennessee,All,2018-19,7,7.4,10,99,"1,466",> 100%
State,Tennessee,All,2018-19,8,8.4,10,113,"1,459",> 100%
State,Tennessee,All,2018-19,9,7,11,90,"1,434",> 100%
State,Tennessee,All,2018-19,10,5.7,14,67,"1,409",> 100%
State,Tennessee,All,2018-19,11,8,9,100,"1,371",> 100%
State,Tennessee,All,2018-19,12,7.1,5,93,"1,386",> 100%
State,Tennessee,All,2018-19,13,7,5,94,"1,409",> 100%
State,Tennessee,All,2018-19,14,7.1,7,97,"1,475",> 100%
State,Tennessee,All,2018-19,15,8.3,9,107,"1,397",> 100%
State,Tennessee,All,2018-19,16,7.6,6,100,"1,388",> 100%
State,Tennessee,All,2018-19,17,6.7,4,92,"1,428",> 100%
State,Tennessee,All,2018-19,18,5.5,4,70,"1,338",> 100%
State,Tennessee,All,2018-19,19,8,4,103,"1,331",> 100%
State,Tennessee,All,2018-19,20,5.9,1,80,"1,372",> 100%
State,Tennessee,All,2018-19,21,6.6,0,94,"1,419",> 100%
State,Tennessee,All,2018-19,22,7,1,96,"1,377",> 100%
State,Tennessee,All,2018-19,23,6.2,0,86,"1,378",> 100%
State,Tennessee,All,2018-19,24,5.6,0,75,"1,345",> 100%
State,Tennessee,All,2018-19,25,6.1,0,79,"1,298",> 100%
State,Tennessee,All,2018-19,26,5.4,0,72,"1,332",> 100%
State,Tennessee,All,2018-19,27,6.5,0,89,"1,374",> 100%
State,Tennessee,All,2018-19,28,5.9,0,73,"1,246",97.9%
State,Tennessee,All,2018-19,29,6.2,0,80,"1,291",> 100%
State,Tennessee,All,2018-19,30,6.1,0,77,"1,266",99.5%
State,Tennessee,All,2018-19,31,6.6,0,88,"1,337",> 100%
State,Tennessee,All,2018-19,32,5.9,0,77,"1,303",> 100%
State,Tennessee,All,2018-19,33,5.2,0,66,"1,279",> 100%
State,Tennessee,All,2018-19,34,4.9,0,65,"1,322",> 100%
State,Tennessee,All,2018-19,35,4.6,0,61,"1,317",> 100%
State,Tennessee,All,2018-19,36,5,1,64,"1,306",> 100%
State,Tennessee,All,2018-19,37,6.9,2,89,"1,316",> 100%
State,Tennessee,All,2018-19,38,5.6,1,73,"1,329",> 100%
State,Tennessee,All,2018-19,39,5.4,1,71,"1,333",> 100%
State,Texas,All,2018-19,40,5.8,1,212,"3,676",> 100%
State,Texas,All,2018-19,41,6.2,3,223,"3,661",> 100%
State,Texas,All,2018-19,42,5.5,2,200,"3,690",> 100%
State,Texas,All,2018-19,43,7,3,259,"3,736",> 100%
State,Texas,All,2018-19,44,5.7,4,208,"3,733",> 100%
State,Texas,All,2018-19,45,6,2,228,"3,859",> 100%
State,Texas,All,2018-19,46,6.2,3,242,"3,930",> 100%
State,Texas,All,2018-19,47,6.7,6,259,"3,958",> 100%
State,Texas,All,2018-19,48,6.2,2,245,"3,963",> 100%
State,Texas,All,2018-19,49,6.9,8,266,"3,959",> 100%
State,Texas,All,2018-19,50,7.5,4,300,"4,037",> 100%
State,Texas,All,2018-19,51,7.1,8,288,"4,148",> 100%
State,Texas,All,2018-19,52,8.1,9,324,"4,087",> 100%
State,Texas,All,2018-19,1,7.9,23,312,"4,217",> 100%
State,Texas,All,2018-19,2,8.7,22,347,"4,243",> 100%
State,Texas,All,2018-19,3,8.3,19,321,"4,105",> 100%
State,Texas,All,2018-19,4,8.3,21,315,"4,035",> 100%
State,Texas,All,2018-19,5,8.4,37,309,"4,117",> 100%
State,Texas,All,2018-19,6,7.7,23,288,"4,056",> 100%
State,Texas,All,2018-19,7,7.5,35,273,"4,114",> 100%
State,Texas,All,2018-19,8,7.8,33,285,"4,060",> 100%
State,Texas,All,2018-19,9,7.6,23,276,"3,952",> 100%
State,Texas,All,2018-19,10,8.4,40,313,"4,202",> 100%
State,Texas,All,2018-19,11,7.7,22,296,"4,145",> 100%
State,Texas,All,2018-19,12,7,14,275,"4,106",> 100%
State,Texas,All,2018-19,13,7.4,16,271,"3,899",> 100%
State,Texas,All,2018-19,14,7,11,257,"3,841",> 100%
State,Texas,All,2018-19,15,6.9,8,262,"3,912",> 100%
State,Texas,All,2018-19,16,6.8,3,258,"3,854",> 100%
State,Texas,All,2018-19,17,6.3,7,231,"3,770",> 100%
State,Texas,All,2018-19,18,6.4,2,240,"3,806",> 100%
State,Texas,All,2018-19,19,6.9,4,252,"3,688",> 100%
State,Texas,All,2018-19,20,7,4,255,"3,720",> 100%
State,Texas,All,2018-19,21,7.1,3,261,"3,737",> 100%
State,Texas,All,2018-19,22,5.6,0,210,"3,760",> 100%
State,Texas,All,2018-19,23,6.7,1,259,"3,884",> 100%
State,Texas,All,2018-19,24,5.9,2,213,"3,652",> 100%
State,Texas,All,2018-19,25,6.7,1,249,"3,736",> 100%
State,Texas,All,2018-19,26,6,1,222,"3,701",> 100%
State,Texas,All,2018-19,27,6.4,2,240,"3,778",> 100%
State,Texas,All,2018-19,28,6,0,227,"3,756",> 100%
State,Texas,All,2018-19,29,5.6,0,202,"3,612",> 100%
State,Texas,All,2018-19,30,5.7,0,208,"3,658",> 100%
State,Texas,All,2018-19,31,5.7,0,217,"3,802",> 100%
State,Texas,All,2018-19,32,5.4,3,199,"3,737",> 100%
State,Texas,All,2018-19,33,5.5,0,204,"3,698",> 100%
State,Texas,All,2018-19,34,5.5,0,200,"3,649",> 100%
State,Texas,All,2018-19,35,5.3,2,191,"3,654",> 100%
State,Texas,All,2018-19,36,5.6,1,209,"3,763",> 100%
State,Texas,All,2018-19,37,5.3,6,192,"3,706",> 100%
State,Texas,All,2018-19,38,5,1,174,"3,495",96.8%
State,Texas,All,2018-19,39,5.5,3,202,"3,754",> 100%
State,Utah,All,2018-19,40,5.4,0,19,351,> 100%
State,Utah,All,2018-19,41,4.4,0,16,363,> 100%
State,Utah,All,2018-19,42,3.6,0,13,359,> 100%
State,Utah,All,2018-19,43,5.8,0,20,346,> 100%
State,Utah,All,2018-19,44,7.2,0,25,346,> 100%
State,Utah,All,2018-19,45,6.9,1,22,331,> 100%
State,Utah,All,2018-19,46,5.6,1,18,341,> 100%
State,Utah,All,2018-19,47,5,0,19,378,> 100%
State,Utah,All,2018-19,48,4.7,0,17,363,> 100%
State,Utah,All,2018-19,49,5.2,0,19,365,> 100%
State,Utah,All,2018-19,50,4.8,0,15,313,95.1%
State,Utah,All,2018-19,51,6.5,0,24,370,> 100%
State,Utah,All,2018-19,52,6.2,3,20,369,> 100%
State,Utah,All,2018-19,1,6.4,1,24,390,> 100%
State,Utah,All,2018-19,2,6.5,0,26,400,> 100%
State,Utah,All,2018-19,3,6.3,1,23,382,> 100%
State,Utah,All,2018-19,4,7.9,6,25,394,> 100%
State,Utah,All,2018-19,5,8.1,3,26,356,> 100%
State,Utah,All,2018-19,6,9.1,5,28,361,> 100%
State,Utah,All,2018-19,7,8.8,6,26,362,> 100%
State,Utah,All,2018-19,8,6.5,4,20,372,> 100%
State,Utah,All,2018-19,9,9.3,5,31,388,> 100%
State,Utah,All,2018-19,10,7.8,9,23,411,> 100%
State,Utah,All,2018-19,11,7.4,7,20,363,> 100%
State,Utah,All,2018-19,12,5.9,4,18,370,> 100%
State,Utah,All,2018-19,13,5,2,16,362,> 100%
State,Utah,All,2018-19,14,8.5,1,30,365,> 100%
State,Utah,All,2018-19,15,7.1,2,25,381,> 100%
State,Utah,All,2018-19,16,5.6,0,21,372,> 100%
State,Utah,All,2018-19,17,4.9,0,16,327,99.4%
State,Utah,All,2018-19,18,6.4,1,22,362,> 100%
State,Utah,All,2018-19,19,4.5,0,17,381,> 100%
State,Utah,All,2018-19,20,6.6,0,24,366,> 100%
State,Utah,All,2018-19,21,6.7,0,25,371,> 100%
State,Utah,All,2018-19,22,5.8,1,19,344,> 100%
State,Utah,All,2018-19,23,4.7,0,16,344,> 100%
State,Utah,All,2018-19,24,6,0,20,332,> 100%
State,Utah,All,2018-19,25,2.8,0,10,355,> 100%
State,Utah,All,2018-19,26,5.5,0,19,347,> 100%
State,Utah,All,2018-19,27,6,0,20,334,> 100%
State,Utah,All,2018-19,28,3.5,0,11,318,96.6%
State,Utah,All,2018-19,29,5.1,0,18,355,> 100%
State,Utah,All,2018-19,30,5.9,0,20,341,> 100%
State,Utah,All,2018-19,31,4.8,0,17,351,> 100%
State,Utah,All,2018-19,32,6.2,0,19,307,93.3%
State,Utah,All,2018-19,33,4.3,0,14,327,99.4%
State,Utah,All,2018-19,34,5.4,0,19,352,> 100%
State,Utah,All,2018-19,35,3.8,0,13,345,> 100%
State,Utah,All,2018-19,36,4,0,14,349,> 100%
State,Utah,All,2018-19,37,3.8,0,12,315,95.7%
State,Utah,All,2018-19,38,4.6,0,15,323,98.1%
State,Utah,All,2018-19,39,3.8,0,14,372,> 100%
State,Vermont,All,2018-19,40,4.6,0,5,108,98.9%
State,Vermont,All,2018-19,41,5.8,0,7,121,> 100%
State,Vermont,All,2018-19,42,9,0,13,144,> 100%
State,Vermont,All,2018-19,43,5.7,0,7,123,> 100%
State,Vermont,All,2018-19,44,4.9,0,6,123,> 100%
State,Vermont,All,2018-19,45,5.8,0,7,121,> 100%
State,Vermont,All,2018-19,46,4.8,0,6,124,> 100%
State,Vermont,All,2018-19,47,5.6,0,5,90,82.4%
State,Vermont,All,2018-19,48,3,0,3,100,91.5%
State,Vermont,All,2018-19,49,5.4,0,6,112,> 100%
State,Vermont,All,2018-19,50,1.2,0,1,86,78.7%
State,Vermont,All,2018-19,51,2.6,0,3,114,> 100%
State,Vermont,All,2018-19,52,1.6,0,2,125,> 100%
State,Vermont,All,2018-19,1,5.6,2,4,108,98.9%
State,Vermont,All,2018-19,2,2.5,0,3,120,> 100%
State,Vermont,All,2018-19,3,4.9,3,3,123,> 100%
State,Vermont,All,2018-19,4,2.3,1,2,128,> 100%
State,Vermont,All,2018-19,5,9.4,2,10,128,> 100%
State,Vermont,All,2018-19,6,7.5,5,4,120,> 100%
State,Vermont,All,2018-19,7,4.8,1,5,125,> 100%
State,Vermont,All,2018-19,8,4.9,2,4,123,> 100%
State,Vermont,All,2018-19,9,8.7,4,6,115,> 100%
State,Vermont,All,2018-19,10,9.5,1,11,126,> 100%
State,Vermont,All,2018-19,11,5.8,2,5,121,> 100%
State,Vermont,All,2018-19,12,4.5,3,2,111,> 100%
State,Vermont,All,2018-19,13,7.3,1,8,124,> 100%
State,Vermont,All,2018-19,14,8.1,1,10,135,> 100%
State,Vermont,All,2018-19,15,12.2,1,13,115,> 100%
State,Vermont,All,2018-19,16,5,1,4,100,91.5%
State,Vermont,All,2018-19,17,8.1,1,10,135,> 100%
State,Vermont,All,2018-19,18,6.5,0,7,108,98.9%
State,Vermont,All,2018-19,19,2.2,0,2,92,84.2%
State,Vermont,All,2018-19,20,5.3,0,5,94,86%
State,Vermont,All,2018-19,21,7.6,1,8,118,> 100%
State,Vermont,All,2018-19,22,12.3,3,12,122,> 100%
State,Vermont,All,2018-19,23,3.8,0,4,104,95.2%
State,Vermont,All,2018-19,24,6.1,0,7,114,> 100%
State,Vermont,All,2018-19,25,5.2,0,6,116,> 100%
State,Vermont,All,2018-19,26,4.5,0,5,112,> 100%
State,Vermont,All,2018-19,27,7.1,0,8,113,> 100%
State,Vermont,All,2018-19,28,6.9,0,5,72,65.9%
State,Vermont,All,2018-19,29,5.1,0,5,98,89.7%
State,Vermont,All,2018-19,30,4.8,0,5,104,95.2%
State,Vermont,All,2018-19,31,3.6,0,4,112,> 100%
State,Vermont,All,2018-19,32,2.8,0,3,109,99.8%
State,Vermont,All,2018-19,33,2,0,2,99,90.6%
State,Vermont,All,2018-19,34,3.2,0,3,94,86%
State,Vermont,All,2018-19,35,9,0,9,100,91.5%
State,Vermont,All,2018-19,36,4.2,0,4,96,87.9%
State,Vermont,All,2018-19,37,4.3,0,4,92,84.2%
State,Vermont,All,2018-19,38,4.2,0,4,95,87%
State,Vermont,All,2018-19,39,3.3,0,4,121,> 100%
State,Virginia,All,2018-19,40,4.1,0,53,"1,278",> 100%
State,Virginia,All,2018-19,41,3.8,0,49,"1,303",> 100%
State,Virginia,All,2018-19,42,4.6,1,62,"1,361",> 100%
State,Virginia,All,2018-19,43,4.9,0,66,"1,351",> 100%
State,Virginia,All,2018-19,44,5.7,1,76,"1,362",> 100%
State,Virginia,All,2018-19,45,4.5,1,58,"1,308",> 100%
State,Virginia,All,2018-19,46,4.7,0,65,"1,381",> 100%
State,Virginia,All,2018-19,47,4.6,0,62,"1,338",> 100%
State,Virginia,All,2018-19,48,5.9,1,80,"1,363",> 100%
State,Virginia,All,2018-19,49,4,1,54,"1,377",> 100%
State,Virginia,All,2018-19,50,5.7,1,78,"1,398",> 100%
State,Virginia,All,2018-19,51,4.2,0,63,"1,488",> 100%
State,Virginia,All,2018-19,52,6.1,3,81,"1,385",> 100%
State,Virginia,All,2018-19,1,5.6,3,71,"1,312",> 100%
State,Virginia,All,2018-19,2,5.6,8,71,"1,406",> 100%
State,Virginia,All,2018-19,3,6.2,6,80,"1,385",> 100%
State,Virginia,All,2018-19,4,5.1,3,69,"1,402",> 100%
State,Virginia,All,2018-19,5,5,2,70,"1,427",> 100%
State,Virginia,All,2018-19,6,5.9,9,76,"1,433",> 100%
State,Virginia,All,2018-19,7,6.3,14,75,"1,417",> 100%
State,Virginia,All,2018-19,8,5.8,11,70,"1,408",> 100%
State,Virginia,All,2018-19,9,6.4,26,71,"1,524",> 100%
State,Virginia,All,2018-19,10,5.9,13,71,"1,422",> 100%
State,Virginia,All,2018-19,11,7.1,13,86,"1,401",> 100%
State,Virginia,All,2018-19,12,5.6,16,65,"1,438",> 100%
State,Virginia,All,2018-19,13,6.9,16,79,"1,381",> 100%
State,Virginia,All,2018-19,14,5.3,11,67,"1,462",> 100%
State,Virginia,All,2018-19,15,5.3,8,66,"1,399",> 100%
State,Virginia,All,2018-19,16,5.4,4,69,"1,346",> 100%
State,Virginia,All,2018-19,17,5.4,0,70,"1,286",> 100%
State,Virginia,All,2018-19,18,5,1,64,"1,309",> 100%
State,Virginia,All,2018-19,19,5.1,1,67,"1,337",> 100%
State,Virginia,All,2018-19,20,5,3,62,"1,310",> 100%
State,Virginia,All,2018-19,21,5.4,1,69,"1,303",> 100%
State,Virginia,All,2018-19,22,4.4,0,59,"1,336",> 100%
State,Virginia,All,2018-19,23,5.5,0,74,"1,335",> 100%
State,Virginia,All,2018-19,24,4.2,0,55,"1,320",> 100%
State,Virginia,All,2018-19,25,4.7,0,64,"1,351",> 100%
State,Virginia,All,2018-19,26,4.5,0,59,"1,318",> 100%
State,Virginia,All,2018-19,27,4,0,51,"1,284",> 100%
